Date,Left_team,Right_team,Left_score,Right_score,Tournament,Left_overall,Right_overall,Left_attack,Right_attack,Left_midfield,Right_midfield,Left_deffense,Right_deffense,Left_bu_speed,Right_bu_speed,Left_bu_passing,Right_bu_passing,Left_bu_positioning,Right_bu_positioning,Left_cc_crossing,Right_cc_crossing,Left_cc_passing,Right_cc_passing,Left_cc_shooting,Right_cc_shooting,Left_cc_positioning,Right_cc_positioning,Left_aggression,Right_aggression,Left_pressure,Right_pressure,Left_avg_age,Right_avg_age,win
11/14/2012,Belgium,Romania,1,2,Friendly,79,73,76,74,77,69,78,69,48,51,53,56,Organised,Organised,57,55,56,48,46,55,Organised,Organised,42,42,48,35,24,26,0
11/14/2012,Russia,USA,2,2,Friendly,79,75,77,70,78,74,76,72,60,35,58,55,Organised,Organised,63,50,70,65,48,35,Organised,Organised,42,35,41,35,27,25,0
11/14/2012,England,Sweden,2,4,Friendly,83,77,82,75,83,77,81,73,63,49,49,32,Organised,Organised,67,39,51,33,51,68,Organised,Organised,47,59,43,42,26,27,0
11/14/2012,Turkey,Denmark,1,1,Friendly,77,76,74,73,78,73,73,73,40,65,33,50,Organised,Organised,49,51,48,38,39,49,Organised,Organised,44,44,50,47,25,26,0
11/21/2012,Brazil,Argentina,1,2,Friendly,83,82,83,86,81,79,83,77,61,32,37,39,Organised,Free Form,44,36,57,41,54,68,Organised,Free Form,42,55,61,60,26,26,0
1/8/2013,Norway,South Africa,1,0,Friendly,74,71,73,70,73,71,73,67,70,39,59,37,Organised,Organised,52,66,68,51,61,57,Organised,Organised,47,45,33,55,27,25,1
1/14/2013,Ivory Coast,Egypt,4,2,Friendly,78,69,80,66,75,67,73,67,66,54,42,57,Organised,Organised,73,53,59,37,53,52,Organised,Organised,51,37,51,37,27,28,1
1/26/2013,Sweden,Finland,3,0,King's Cup,77,71,75,68,77,70,73,67,49,56,32,58,Organised,Organised,39,53,33,47,68,53,Organised,Organised,59,30,42,33,27,25,1
2/2/2013,Poland,Romania,4,1,Friendly,76,73,74,74,74,69,72,69,50,51,39,56,Organised,Organised,42,55,33,48,42,55,Organised,Organised,38,42,37,35,25,26,1
2/6/2013,Chile,Egypt,2,1,Friendly,76,69,76,66,74,67,70,67,62,54,42,57,Organised,Organised,50,53,65,37,54,52,Organised,Organised,44,37,35,37,26,28,1
2/6/2013,Croatia,Korea Republic,4,0,Friendly,78,71,78,72,78,70,74,68,59,66,44,57,Organised,Organised,74,50,39,78,61,45,Organised,Organised,61,48,61,61,27,24,1
2/6/2013,England,Brazil,2,1,Friendly,83,83,82,83,83,81,81,83,63,61,49,37,Organised,Organised,67,44,51,57,51,54,Organised,Organised,47,42,43,61,26,26,1
2/6/2013,Germany,France,2,1,Friendly,84,83,82,81,84,81,80,82,59,48,40,36,Organised,Organised,48,52,48,49,63,52,Organised,Organised,47,46,44,36,24,26,1
2/6/2013,Switzerland,Greece,0,0,Friendly,76,75,71,73,74,73,74,75,41,26,47,39,Organised,Organised,45,60,37,47,32,52,Organised,Organised,45,23,47,24,24,26,0
2/6/2013,Ireland,Poland,2,0,Friendly,77,76,75,74,74,74,72,72,45,50,45,39,Organised,Organised,50,42,40,33,50,42,Organised,Organised,40,38,40,37,27,25,1
2/6/2013,Italy,Netherlands,1,1,Friendly,83,82,83,81,82,81,80,75,45,29,35,34,Organised,Organised,65,45,65,67,50,66,Organised,Organised,55,49,45,42,27,26,0
2/6/2013,Portugal,Ecuador,2,3,Friendly,82,73,80,72,80,73,79,67,49,50,31,50,Organised,Organised,52,50,28,65,48,50,Organised,Organised,47,55,47,35,27,26,0
2/6/2013,Romania,Australia,3,2,Friendly,73,72,74,70,69,69,69,68,51,39,56,59,Organised,Organised,55,78,48,22,55,30,Organised,Organised,42,39,35,34,26,27,1
2/6/2013,Spain,Uruguay,3,1,Friendly,87,79,84,81,86,74,83,77,37,75,40,55,Organised,Organised,37,50,41,65,56,50,Free Form,Free Form,50,55,37,45,26,27,1
2/6/2013,Argentina,Sweden,3,2,Friendly,82,77,86,75,79,77,77,73,32,49,39,32,Free Form,Organised,36,39,41,33,68,68,Free Form,Organised,55,59,60,42,26,27,1
3/21/2013,Italy,Brazil,2,2,Friendly,83,82,80,82,82,82,81,83,45,62,50,48,Organised,Organised,65,42,65,57,50,54,Organised,Organised,55,37,45,61,27,26,0
3/22/2013,Argentina,Venezuela,3,0,FIFA World Cup qualification,82,71,86,74,80,69,79,70,32,29,39,33,Free Form,Organised,36,25,41,32,68,32,Free Form,Organised,55,44,60,33,26,26,1
3/22/2013,Colombia,Bolivia,5,0,FIFA World Cup qualification,78,66,82,71,73,64,76,66,50,33,35,30,Organised,Organised,50,32,50,29,65,49,Organised,Organised,55,45,45,34,27,26,1
3/22/2013,Czech Republic,Denmark,0,3,FIFA World Cup qualification,75,74,72,68,74,74,75,74,30,65,52,50,Free Form,Organised,56,51,53,38,56,49,Free Form,Organised,42,44,43,47,27,25,0
3/22/2013,Romania,Hungary,2,2,FIFA World Cup qualification,71,70,72,71,67,72,71,66,51,52,56,53,Organised,Organised,55,67,48,38,55,43,Organised,Organised,42,50,35,40,25,25,0
3/22/2013,Chile,Peru,0,1,FIFA World Cup qualification,76,72,77,75,76,70,73,69,62,50,42,51,Organised,Organised,50,50,65,35,54,65,Organised,Organised,44,45,35,55,26,27,0
3/22/2013,Spain,Finland,1,1,FIFA World Cup qualification,86,69,86,69,86,70,83,66,37,56,40,58,Organised,Organised,37,53,41,47,56,53,Free Form,Organised,50,30,37,33,27,26,0
3/22/2013,Sweden,Ireland,0,0,FIFA World Cup qualification,76,74,83,75,74,74,74,72,49,45,32,45,Organised,Organised,39,50,33,40,68,50,Organised,Organised,59,40,42,40,27,27,0
3/22/2013,Uruguay,Paraguay,1,1,FIFA World Cup qualification,79,74,81,79,76,73,79,70,75,33,55,52,Organised,Organised,32,32,50,33,67,48,Free Form,Organised,46,45,31,33,27,29,0
3/25/2013,Brazil,Russia,1,1,Friendly,82,78,82,78,82,78,83,76,62,45,48,45,Organised,Organised,42,55,57,70,54,35,Organised,Organised,37,35,61,35,26,27,0
3/26/2013,Argentina,Bolivia,1,1,FIFA World Cup qualification,82,66,86,71,80,64,79,66,32,33,39,30,Free Form,Organised,36,32,41,29,68,49,Free Form,Organised,55,45,60,34,26,26,0
3/26/2013,Uruguay,Chile,0,2,FIFA World Cup qualification,79,76,81,77,76,76,79,73,75,62,55,42,Organised,Organised,32,50,50,65,67,54,Free Form,Organised,46,44,31,35,27,26,0
3/26/2013,Denmark,Bulgaria,1,1,FIFA World Cup qualification,74,69,68,67,74,66,74,68,65,54,50,54,Organised,Organised,51,63,38,52,49,33,Organised,Organised,44,30,47,48,25,27,0
3/26/2013,Paraguay,Ecuador,1,4,FIFA World Cup qualification,74,72,79,72,73,73,70,66,33,50,52,50,Organised,Organised,32,50,33,65,48,50,Organised,Organised,45,55,33,35,29,26,0
3/26/2013,Spain,France,1,0,FIFA World Cup qualification,86,82,86,86,86,79,83,81,37,48,40,36,Organised,Organised,37,52,41,49,56,52,Free Form,Organised,50,46,37,36,27,26,1
3/26/2013,Ireland,Austria,2,2,FIFA World Cup qualification,74,74,75,75,74,74,72,73,45,37,45,53,Organised,Organised,50,37,40,38,50,49,Organised,Organised,40,37,40,34,27,25,0
3/26/2013,Mexico,USA,0,0,FIFA World Cup qualification,75,74,77,74,75,74,73,72,53,41,54,58,Organised,Organised,58,50,68,66,40,35,Organised,Organised,58,35,46,35,26,27,0
3/26/2013,Netherlands,Romania,4,0,FIFA World Cup qualification,81,71,81,72,82,67,75,71,42,51,34,56,Organised,Organised,62,55,55,48,39,55,Organised,Organised,60,42,50,35,26,25,1
3/26/2013,Turkey,Hungary,1,1,FIFA World Cup qualification,77,70,76,71,77,72,75,66,40,52,33,53,Organised,Organised,49,67,48,38,39,43,Organised,Organised,44,50,50,40,25,25,0
3/26/2013,Colombia,Venezuela,0,1,FIFA World Cup qualification,78,71,82,74,73,69,76,70,50,29,35,33,Organised,Organised,50,25,50,32,65,32,Organised,Organised,55,44,45,33,27,26,0
4/6/2013,Brazil,Bolivia,4,0,Friendly,82,66,83,71,81,64,82,66,62,33,48,30,Organised,Organised,42,32,57,29,54,49,Organised,Organised,37,45,61,34,26,26,1
4/17/2013,Mexico,Peru,0,0,Friendly,75,72,79,75,74,70,74,69,53,50,54,51,Organised,Organised,58,50,68,35,40,65,Organised,Organised,58,45,46,55,26,27,0
4/24/2013,Brazil,Chile,2,2,Friendly,82,76,83,75,81,76,82,73,62,62,48,42,Organised,Organised,42,50,57,65,54,54,Organised,Organised,37,44,61,35,26,26,0
5/29/2013,Germany,Ecuador,4,2,Friendly,84,72,85,73,84,74,82,66,64,50,40,50,Organised,Organised,41,50,54,65,61,50,Organised,Organised,56,55,47,35,24,26,1
5/29/2013,England,Ireland,1,1,Friendly,81,74,84,74,80,74,80,72,52,45,47,45,Organised,Organised,57,50,51,40,51,50,Organised,Organised,49,40,47,40,26,27,0
5/29/2013,Belgium,USA,4,2,Friendly,80,73,80,70,78,73,80,69,30,41,36,58,Organised,Organised,37,50,56,66,33,35,Free Form,Organised,42,35,48,35,25,26,1
5/31/2013,Turkey,Slovenia,0,2,Friendly,77,72,78,72,76,69,74,71,40,67,33,50,Organised,Organised,49,67,48,64,39,43,Organised,Organised,44,59,50,42,25,26,0
6/2/2013,Brazil,England,2,2,Friendly,82,81,83,84,80,80,83,80,62,52,48,47,Organised,Organised,42,57,57,51,54,51,Organised,Organised,37,49,61,47,26,26,0
6/2/2013,Germany,USA,3,4,Friendly,84,73,85,70,84,74,82,69,64,41,40,58,Organised,Organised,41,50,54,66,61,35,Organised,Organised,56,35,47,35,24,26,0
6/5/2013,France,Uruguay,0,1,Friendly,81,79,82,82,80,75,80,79,48,75,36,55,Organised,Organised,52,32,49,50,52,67,Organised,Free Form,46,46,36,31,25,27,0
6/7/2013,Argentina,Colombia,0,0,FIFA World Cup qualification,82,78,86,79,79,74,78,75,32,50,39,35,Free Form,Organised,36,50,41,50,68,65,Free Form,Organised,55,55,60,45,27,27,0
6/7/2013,Sweden,Austria,1,2,FIFA World Cup qualification,75,74,80,73,74,75,73,74,49,37,32,53,Organised,Organised,39,37,33,38,68,49,Organised,Organised,59,37,42,34,27,24,0
6/7/2013,Venezuela,Bolivia,1,1,FIFA World Cup qualification,71,66,74,71,69,62,70,64,29,33,33,30,Organised,Organised,25,32,32,29,32,49,Organised,Organised,44,45,33,34,26,26,0
6/7/2013,Italy,Czech Republic,0,0,FIFA World Cup qualification,83,75,81,73,83,75,81,74,45,30,49,52,Organised,Free Form,70,56,66,53,53,56,Organised,Free Form,59,42,46,43,26,26,0
6/7/2013,Chile,Paraguay,2,1,FIFA World Cup qualification,76,74,77,79,75,73,72,70,62,33,42,52,Organised,Organised,50,32,65,33,54,48,Organised,Organised,44,45,35,33,26,29,1
6/7/2013,Peru,Ecuador,1,0,FIFA World Cup qualification,72,72,78,75,70,74,69,66,50,50,51,50,Organised,Organised,50,50,35,65,65,50,Organised,Organised,45,55,55,35,27,26,1
6/7/2013,Portugal,Russia,1,0,FIFA World Cup qualification,80,78,80,78,80,78,80,76,49,45,33,45,Organised,Organised,52,55,33,70,48,35,Free Form,Organised,47,35,47,35,27,27,1
6/9/2013,Brazil,France,3,0,Friendly,82,81,83,82,80,80,83,80,62,48,48,36,Organised,Organised,42,52,57,49,54,52,Organised,Organised,37,46,61,36,26,25,1
6/11/2013,Chile,Bolivia,3,1,FIFA World Cup qualification,76,66,77,71,75,62,72,64,62,33,42,30,Organised,Organised,50,32,65,29,54,49,Organised,Organised,44,45,35,34,26,26,1
6/11/2013,Colombia,Peru,2,0,FIFA World Cup qualification,78,72,79,78,74,70,75,69,50,50,35,51,Organised,Organised,50,50,50,35,65,65,Organised,Organised,55,45,45,55,27,27,1
6/11/2013,Argentina,Ecuador,1,1,FIFA World Cup qualification,82,72,86,75,79,74,78,66,32,50,39,50,Free Form,Organised,36,50,41,65,68,50,Free Form,Organised,55,55,60,35,27,26,0
6/11/2013,Spain,Ireland,2,0,Friendly,85,74,86,74,86,74,83,72,37,45,40,45,Organised,Organised,37,50,41,40,56,50,Free Form,Organised,50,40,37,40,27,27,1
6/11/2013,Uruguay,Venezuela,1,0,FIFA World Cup qualification,79,71,82,74,75,69,79,70,75,29,55,33,Organised,Organised,32,25,50,32,67,32,Free Form,Organised,46,44,31,33,27,26,1
6/16/2013,Italy,Mexico,2,1,Confederations Cup,83,76,81,77,83,75,81,74,45,53,49,54,Organised,Organised,70,58,66,68,53,40,Organised,Organised,59,58,46,46,26,26,1
6/16/2013,Spain,Uruguay,2,1,Confederations Cup,85,79,86,82,86,75,83,79,37,75,40,55,Organised,Organised,37,32,41,50,56,67,Free Form,Free Form,50,46,37,31,27,27,1
6/19/2013,Brazil,Mexico,2,0,Confederations Cup,82,76,83,77,80,75,83,74,62,53,48,54,Organised,Organised,42,58,57,68,54,40,Organised,Organised,37,58,61,46,26,26,1
6/22/2013,Italy,Brazil,2,4,Confederations Cup,83,82,81,83,83,80,81,83,45,62,49,48,Organised,Organised,70,42,66,57,53,54,Organised,Organised,59,37,46,61,26,26,0
6/26/2013,Brazil,Uruguay,2,1,Confederations Cup,82,79,83,82,80,75,83,79,62,75,48,55,Organised,Organised,42,32,57,50,54,67,Organised,Free Form,37,46,61,31,26,27,1
6/27/2013,Spain,Italy,0,0,Confederations Cup,85,83,86,81,86,83,83,81,37,45,40,49,Organised,Organised,37,70,41,66,56,53,Free Form,Organised,50,59,37,46,27,26,0
6/30/2013,Spain,Brazil,0,3,Confederations Cup,86,82,84,83,86,81,83,83,37,62,40,48,Organised,Organised,37,42,41,57,56,54,Free Form,Organised,50,37,37,61,27,25,0
6/30/2013,Italy,Uruguay,2,2,Confederations Cup,83,79,80,84,84,76,81,78,45,75,49,55,Organised,Organised,70,32,66,50,53,67,Organised,Free Form,59,46,46,31,27,27,0
7/20/2013,Korea Republic,Australia,0,0,EAFF Championship,71,71,74,71,69,69,70,68,66,39,57,59,Organised,Organised,50,78,78,22,45,30,Organised,Organised,48,39,61,34,25,28,0
8/14/2013,Austria,Greece,0,2,Friendly,74,74,73,74,75,72,74,76,37,44,53,54,Organised,Organised,37,60,38,47,49,52,Organised,Organised,37,32,34,24,24,26,0
8/14/2013,France,Belgium,0,0,Friendly,81,80,82,79,78,79,80,79,48,30,36,36,Organised,Organised,52,37,49,56,52,33,Organised,Free Form,46,42,36,48,25,25,0
8/14/2013,Spain,Ecuador,2,0,Friendly,86,72,84,73,86,74,83,66,37,50,40,50,Organised,Organised,37,50,41,65,56,50,Free Form,Organised,50,55,37,35,27,26,1
8/14/2013,England,Scotland,3,2,Friendly,81,73,84,74,79,74,81,71,52,40,47,45,Organised,Organised,57,55,51,40,51,55,Organised,Organised,49,50,47,40,26,27,1
8/14/2013,Slovenia,Finland,0,2,Friendly,72,70,72,66,69,71,71,69,67,56,50,58,Organised,Organised,67,53,64,47,43,53,Organised,Organised,59,30,42,33,26,25,0
8/14/2013,Germany,Paraguay,3,3,Friendly,84,74,85,79,84,73,82,70,64,33,40,52,Organised,Organised,41,32,54,33,61,48,Organised,Organised,56,45,47,33,24,29,0
8/14/2013,Czech Republic,Hungary,1,1,Friendly,75,69,73,69,74,68,75,67,30,52,52,53,Free Form,Organised,56,67,53,38,56,43,Free Form,Organised,42,50,43,40,25,25,0
8/14/2013,Italy,Argentina,1,2,Friendly,83,82,80,85,84,80,81,78,45,32,49,39,Organised,Free Form,70,36,66,41,53,68,Organised,Free Form,59,55,46,60,27,26,0
8/14/2013,Peru,Korea Republic,0,0,Friendly,72,71,76,74,69,69,69,70,50,66,51,57,Organised,Organised,50,50,35,78,65,45,Organised,Organised,45,48,55,61,26,25,0
8/14/2013,Ivory Coast,Mexico,1,4,Friendly,77,75,79,76,77,73,72,74,66,53,49,54,Organised,Organised,73,58,59,68,53,40,Organised,Organised,51,58,51,46,26,26,0
8/14/2013,Russia,Northern Ireland,0,1,FIFA World Cup qualification,78,70,78,70,78,68,76,69,45,60,45,56,Organised,Organised,55,45,70,50,35,62,Organised,Organised,35,50,35,40,26,26,0
8/14/2013,Poland,Denmark,3,2,Friendly,74,74,79,72,74,74,67,75,37,65,47,50,Organised,Organised,52,51,33,38,52,49,Organised,Organised,45,44,43,47,24,25,1
8/14/2013,Portugal,Netherlands,1,1,Friendly,80,80,82,85,82,79,80,75,49,57,33,34,Organised,Organised,52,62,33,55,48,39,Free Form,Free Form,47,62,47,67,27,24,0
8/14/2013,Sweden,Norway,4,2,Friendly,75,73,81,79,75,71,73,72,49,70,32,59,Organised,Organised,39,52,33,68,68,61,Organised,Organised,59,47,42,33,27,25,1
8/14/2013,Brazil,Switzerland,0,1,Friendly,82,76,83,75,81,77,82,75,62,41,48,47,Organised,Organised,42,45,57,37,54,32,Organised,Organised,37,45,61,47,25,24,0
8/14/2013,Venezuela,Bolivia,2,2,Friendly,71,66,74,72,69,64,70,65,29,33,33,30,Organised,Organised,25,32,32,29,32,49,Organised,Organised,44,45,33,34,26,26,0
9/6/2013,Chile,Venezuela,3,0,FIFA World Cup qualification,76,71,78,74,76,69,72,70,62,29,42,33,Organised,Organised,50,25,65,32,54,32,Organised,Organised,44,44,35,33,26,26,1
9/6/2013,Colombia,Ecuador,1,0,FIFA World Cup qualification,78,71,80,72,75,73,77,66,50,50,35,50,Organised,Organised,50,50,50,65,65,50,Organised,Organised,55,55,45,35,27,26,1
9/6/2013,Spain,Finland,2,0,FIFA World Cup qualification,86,70,84,66,86,71,83,69,37,56,40,58,Organised,Organised,37,53,41,47,56,53,Free Form,Organised,50,30,37,33,27,25,1
9/6/2013,Germany,Austria,3,0,FIFA World Cup qualification,84,74,85,73,84,75,82,74,64,37,40,53,Organised,Organised,41,37,54,38,61,49,Organised,Organised,56,37,47,34,24,24,1
9/6/2013,Sweden,Ireland,2,1,FIFA World Cup qualification,75,74,81,74,75,74,73,72,49,45,32,45,Organised,Organised,39,50,33,40,68,50,Organised,Organised,59,40,42,40,27,27,1
9/6/2013,Italy,Bulgaria,1,0,FIFA World Cup qualification,83,68,80,69,84,67,81,66,45,54,49,54,Organised,Organised,70,63,66,52,53,33,Organised,Organised,59,30,46,48,27,25,1
9/6/2013,Portugal,Northern Ireland,4,2,FIFA World Cup qualification,80,70,82,70,82,68,80,69,49,60,33,56,Organised,Organised,52,45,33,50,48,62,Free Form,Organised,47,50,47,40,27,26,1
9/6/2013,Paraguay,Bolivia,4,0,FIFA World Cup qualification,74,66,79,71,73,64,70,65,33,33,52,30,Organised,Organised,32,32,33,29,48,49,Organised,Organised,45,45,33,34,29,26,1
9/6/2013,Uruguay,Peru,2,1,FIFA World Cup qualification,79,72,84,76,77,69,78,69,75,50,55,51,Organised,Organised,32,50,50,35,67,65,Free Form,Organised,46,45,31,55,27,26,1
9/6/2013,Romania,Hungary,3,0,FIFA World Cup qualification,71,69,73,69,69,68,69,67,51,52,56,53,Organised,Organised,55,67,48,38,55,43,Organised,Organised,42,50,35,40,25,25,1
9/6/2013,Belgium,Scotland,2,0,FIFA World Cup qualification,80,73,79,74,79,74,79,71,30,40,36,45,Organised,Organised,37,55,56,40,33,55,Free Form,Organised,42,50,48,40,25,27,1
9/7/2013,Brazil,Australia,6,0,Friendly,82,70,83,68,81,69,82,68,62,39,48,59,Organised,Organised,42,78,57,22,54,30,Organised,Organised,37,39,61,34,25,28,1
9/10/2013,Austria,Ireland,1,0,FIFA World Cup qualification,74,74,73,74,75,74,74,72,37,45,53,45,Organised,Organised,37,50,38,40,49,50,Organised,Organised,37,40,34,40,24,27,1
9/10/2013,Ecuador,Bolivia,1,1,FIFA World Cup qualification,71,66,72,71,73,64,66,65,50,33,50,30,Organised,Organised,50,32,65,29,50,49,Organised,Organised,55,45,35,34,26,26,0
9/10/2013,Brazil,Portugal,3,1,Friendly,82,80,83,82,81,82,82,80,62,49,48,33,Organised,Organised,42,52,57,33,54,48,Organised,Free Form,37,47,61,47,25,27,1
9/10/2013,Italy,Czech Republic,2,1,FIFA World Cup qualification,83,75,80,73,84,74,81,75,45,30,49,52,Organised,Free Form,70,56,66,53,53,56,Organised,Free Form,59,42,46,43,27,25,1
9/10/2013,Switzerland,Norway,2,0,FIFA World Cup qualification,76,73,75,79,77,71,75,72,41,70,47,59,Organised,Organised,45,52,37,68,32,61,Organised,Organised,45,47,47,33,24,25,1
9/10/2013,Argentina,Paraguay,5,2,FIFA World Cup qualification,82,74,85,79,80,73,78,70,32,33,39,52,Free Form,Organised,36,32,41,33,68,48,Free Form,Organised,55,45,60,33,26,29,1
9/10/2013,Turkey,Romania,2,0,FIFA World Cup qualification,77,71,78,73,76,69,74,69,40,51,33,56,Organised,Organised,49,55,48,48,39,55,Organised,Organised,44,42,50,35,25,25,1
9/10/2013,Spain,Chile,2,2,Friendly,86,76,84,78,86,76,83,72,37,62,40,42,Organised,Organised,37,50,41,65,56,54,Free Form,Organised,50,44,37,35,27,26,0
9/10/2013,Uruguay,Colombia,2,0,FIFA World Cup qualification,79,78,84,80,77,75,78,77,75,50,55,35,Organised,Organised,32,50,50,50,67,65,Free Form,Organised,46,55,31,45,27,27,1
9/10/2013,Mexico,USA,0,2,FIFA World Cup qualification,75,74,76,73,73,77,74,67,53,41,54,58,Organised,Organised,58,50,68,66,40,35,Organised,Organised,58,35,46,35,26,27,0
9/10/2013,Peru,Venezuela,2,3,FIFA World Cup qualification,72,71,76,74,69,69,69,70,50,29,51,33,Organised,Organised,50,25,35,32,65,32,Organised,Organised,45,44,55,33,26,26,0
10/11/2013,Argentina,Peru,3,1,FIFA World Cup qualification,82,72,85,76,80,69,78,69,32,50,39,51,Free Form,Organised,36,50,41,35,68,65,Free Form,Organised,55,45,60,55,26,26,1
10/11/2013,Colombia,Chile,3,3,FIFA World Cup qualification,78,76,80,78,75,76,77,72,50,62,35,42,Organised,Organised,50,50,50,65,65,54,Organised,Organised,55,44,45,35,27,26,0
10/11/2013,Italy,Denmark,2,2,FIFA World Cup qualification,83,74,80,72,84,74,81,75,45,65,49,50,Organised,Organised,70,51,66,38,53,49,Organised,Organised,59,44,46,47,27,25,0
10/11/2013,Uruguay,Ecuador,0,1,FIFA World Cup qualification,79,71,84,72,77,73,78,66,75,50,55,50,Organised,Organised,32,50,50,65,67,50,Free Form,Organised,46,55,31,35,27,26,0
10/11/2013,France,Australia,6,0,Friendly,81,70,82,68,78,69,80,68,48,39,36,59,Organised,Organised,52,78,49,22,52,30,Organised,Organised,46,39,36,34,25,28,1
10/11/2013,Germany,Ireland,3,0,FIFA World Cup qualification,84,74,85,74,84,74,82,72,64,45,40,45,Organised,Organised,41,50,54,40,61,50,Organised,Organised,56,40,47,40,24,27,1
10/11/2013,Netherlands,Hungary,8,1,FIFA World Cup qualification,80,69,85,69,79,68,75,67,57,52,34,53,Organised,Organised,62,67,55,38,39,43,Free Form,Organised,62,50,67,40,24,25,1
10/11/2013,Norway,Slovenia,0,3,FIFA World Cup qualification,73,72,79,72,71,69,72,71,70,67,59,50,Organised,Organised,52,67,68,64,61,43,Organised,Organised,47,59,33,42,25,26,0
10/11/2013,Sweden,Austria,2,1,FIFA World Cup qualification,75,74,81,73,75,75,73,74,49,37,32,53,Organised,Organised,39,37,33,38,68,49,Organised,Organised,59,37,42,34,27,24,1
10/11/2013,Paraguay,Venezuela,1,1,FIFA World Cup qualification,74,71,79,74,73,69,70,70,33,29,52,33,Organised,Organised,32,25,33,32,48,32,Organised,Organised,45,44,33,33,29,26,0
10/12/2013,Brazil,Korea Republic,2,0,Friendly,82,71,83,75,81,69,82,70,62,66,48,57,Organised,Organised,42,50,57,78,54,45,Organised,Organised,37,48,61,61,25,25,1
10/15/2013,Czech Republic,Bulgaria,1,0,FIFA World Cup qualification,75,68,73,69,74,67,75,66,30,54,52,54,Free Form,Organised,56,63,53,52,56,33,Free Form,Organised,42,30,43,48,25,25,1
10/15/2013,Chile,Ecuador,2,1,FIFA World Cup qualification,76,71,78,72,76,73,72,66,62,50,42,50,Organised,Organised,50,50,65,65,54,50,Organised,Organised,44,55,35,35,26,26,1
10/15/2013,England,Poland,2,0,FIFA World Cup qualification,81,74,84,79,79,74,81,67,52,37,47,47,Organised,Organised,57,52,51,33,51,52,Organised,Organised,49,45,47,43,26,24,1
10/15/2013,France,Finland,3,0,FIFA World Cup qualification,81,70,82,66,78,71,80,69,48,56,36,58,Organised,Organised,52,53,49,47,52,53,Organised,Organised,46,30,36,33,25,25,1
10/15/2013,Colombia,Paraguay,2,1,FIFA World Cup qualification,78,74,80,79,75,73,77,70,50,33,35,52,Organised,Organised,50,32,50,33,65,48,Organised,Organised,55,45,45,33,27,29,1
10/15/2013,Peru,Bolivia,1,1,FIFA World Cup qualification,72,66,76,71,69,64,69,65,50,33,51,30,Organised,Organised,50,32,35,29,65,49,Organised,Organised,45,45,55,34,26,26,0
10/15/2013,Germany,Sweden,5,3,FIFA World Cup qualification,84,75,85,81,84,75,82,73,64,49,40,32,Organised,Organised,41,39,54,33,61,68,Organised,Organised,56,59,47,42,24,27,1
10/15/2013,Switzerland,Slovenia,1,0,FIFA World Cup qualification,76,72,75,72,77,69,75,71,41,67,47,50,Organised,Organised,45,67,37,64,32,43,Organised,Organised,45,59,47,42,24,26,1
10/15/2013,Netherlands,Turkey,2,0,FIFA World Cup qualification,80,77,85,78,79,76,75,74,57,40,34,33,Organised,Organised,62,49,55,48,39,39,Free Form,Organised,62,44,67,50,24,25,1
10/15/2013,Argentina,Uruguay,2,3,FIFA World Cup qualification,82,79,85,84,80,77,78,78,32,75,39,55,Free Form,Organised,36,32,41,50,68,67,Free Form,Free Form,55,46,60,31,26,27,0
11/14/2013,Belgium,Colombia,0,2,Friendly,80,78,79,80,79,75,79,77,30,50,36,35,Organised,Organised,37,50,56,50,33,65,Free Form,Organised,42,55,48,45,25,27,0
11/15/2013,Argentina,Ecuador,0,0,Friendly,82,71,85,72,80,73,78,66,32,50,39,50,Free Form,Organised,36,50,41,65,68,50,Free Form,Organised,55,55,60,35,26,26,0
11/15/2013,Denmark,Norway,2,1,Friendly,74,73,72,79,74,71,75,72,65,70,50,59,Organised,Organised,51,52,38,68,49,61,Organised,Organised,44,47,47,33,25,25,1
11/15/2013,England,Chile,0,2,Friendly,81,76,84,78,79,76,81,72,52,62,47,42,Organised,Organised,57,50,51,65,51,54,Organised,Organised,49,44,47,35,26,26,0
11/15/2013,Greece,Romania,3,1,FIFA World Cup qualification,74,71,74,73,72,69,76,69,44,51,54,56,Organised,Organised,60,55,47,48,52,55,Organised,Organised,32,42,24,35,26,25,1
11/15/2013,Germany,Italy,1,1,Friendly,84,83,85,80,84,84,82,81,64,45,40,49,Organised,Organised,41,70,54,66,61,53,Organised,Organised,56,59,47,46,24,27,0
11/15/2013,Switzerland,Korea Republic,1,2,Friendly,76,71,75,75,77,69,75,70,41,66,47,57,Organised,Organised,45,50,37,78,32,45,Organised,Organised,45,48,47,61,24,25,0
11/15/2013,Portugal,Sweden,1,0,FIFA World Cup qualification,80,75,82,81,82,75,80,73,49,49,33,32,Organised,Organised,52,39,33,33,48,68,Free Form,Organised,47,59,47,42,27,27,1
11/15/2013,USA,Scotland,0,0,Friendly,74,73,74,74,77,74,67,71,41,40,58,45,Organised,Organised,50,55,66,40,35,55,Organised,Organised,35,50,35,40,27,27,0
11/15/2013,Turkey,Northern Ireland,1,0,Friendly,77,70,78,70,76,68,74,69,40,60,33,56,Organised,Organised,49,45,48,50,39,62,Organised,Organised,44,50,50,40,25,26,1
11/19/2013,Austria,USA,1,0,Friendly,74,74,73,74,75,77,74,67,37,41,53,58,Organised,Organised,37,50,38,66,49,35,Organised,Organised,37,35,34,35,24,27,1
